app,storefront,id,date,rating,primary_complaint,title
Brain.fm,US,brainfm-US-296,2024-07-07,1,UX / app bugs / reliability,Doesn’t work
Brain.fm,US,brainfm-US-297,2024-07-02,1,Price / value / paywall,Why is the app free
Brain.fm,DE,brainfm-DE-000,2026-08-02,1,Customer support,Schlechter Service und Geld rausgeschmissen
Brain.fm,DE,brainfm-DE-002,2026-07-08,1,Price / value / paywall,Preisinfo erst nach Dateneingabe
Brain.fm,DE,brainfm-DE-003,2026-06-24,1,Billing / unauthorized charges / refund anger,Unpleasant experience
Brain.fm,DE,brainfm-DE-005,2026-06-09,1,"Paywall on launch / too little free content / ""not free""",BRAUCHT MANN NICHT !
Brain.fm,DE,brainfm-DE-010,2026-04-21,1,Account / login / restore,Haben keine Account gehackt
Brain.fm,DE,brainfm-DE-012,2026-03-28,2,Cancellation difficulty,Brain.fm concept works - the app not!
Brain.fm,DE,brainfm-DE-014,2026-02-07,3,Price / value / paywall,Too expensive
Brain.fm,DE,brainfm-DE-015,2026-02-06,1,Price / value / paywall,Great Focus but waaay to expensive!
Brain.fm,DE,brainfm-DE-016,2026-01-07,2,Price / value / paywall,Coole App but way too expensive
Brain.fm,DE,brainfm-DE-018,2025-12-12,1,Price / value / paywall,Too expensive
Brain.fm,DE,brainfm-DE-019,2025-11-21,1,Price / value / paywall,Charged even though in trial
Brain.fm,DE,brainfm-DE-022,2025-10-18,1,No offline / streaming-only,Okay but not great
Brain.fm,DE,brainfm-DE-023,2025-09-07,2,Sound quality / unpleasant sounds,Immer derselbe EDM
Brain.fm,DE,brainfm-DE-026,2025-07-01,3,Price / value / paywall,Zu teuer
Brain.fm,DE,brainfm-DE-028,2025-06-09,1,Sound quality / unpleasant sounds,Audio has low quality
Brain.fm,DE,brainfm-DE-029,2025-05-15,2,Price / value / paywall,Eher meh
Brain.fm,DE,brainfm-DE-030,2025-04-16,1,Other (uncategorized),Ich spreche und verstehe kein Englisch…
Brain.fm,DE,brainfm-DE-034,2024-04-16,1,Other (uncategorized),Stürzt beim Öffnen ab
Brain.fm,DE,brainfm-DE-038,2023-12-20,2,Price / value / paywall,Gut aber viel zu teuer
Brain.fm,DE,brainfm-DE-042,2023-03-30,1,Sound quality / unpleasant sounds,Scheußlich
Brain.fm,DE,brainfm-DE-048,2022-08-28,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)","Love it, but why no volume control?"
Brain.fm,DE,brainfm-DE-049,2022-08-16,2,Cancellation difficulty,Mit der Zeit immer fehlerhafter
Brain.fm,DE,brainfm-DE-050,2022-07-04,1,Feature removed / update regression,Very buggy since update
Brain.fm,DE,brainfm-DE-053,2022-02-26,1,Billing / unauthorized charges / refund anger,Scam!
Brain.fm,DE,brainfm-DE-054,2022-02-07,1,UX / app bugs / reliability,App doesn’t work
Brain.fm,DE,brainfm-DE-055,2021-12-13,1,Price / value / paywall,Unseriöse Informationspolitik
Brain.fm,DE,brainfm-DE-056,2021-09-03,1,Subscription model resented (was one-time / went subscription),Abzocke
Brain.fm,DE,brainfm-DE-062,2020-09-26,1,"""Doesn't work / no effect""",Useless unless you pay
Brain.fm,DE,brainfm-DE-069,2020-04-07,1,Sound quality / unpleasant sounds,Bad vibes
Brain.fm,DE,brainfm-DE-070,2020-04-05,1,Other (uncategorized),Upgrade to paid but version but still no sessions available
Brain.fm,DE,brainfm-DE-072,2020-01-13,1,Cancellation difficulty,Subscription cannot be cancelled
Brain.fm,DE,brainfm-DE-073,2020-01-05,1,UX / app bugs / reliability,"Too many bugs, great music"
Brain.fm,DE,brainfm-DE-076,2019-10-21,1,Cancellation difficulty,Knebelvertrag
Brain.fm,DE,brainfm-DE-077,2019-10-14,2,Other (uncategorized),Really bad app
Brain.fm,DE,brainfm-DE-078,2019-10-09,2,UX / app bugs / reliability,The sounds work the app doesn’t
Brain.fm,DE,brainfm-DE-079,2019-10-01,1,Feature removed / update regression,Connection issues since update
Brain.fm,DE,brainfm-DE-080,2019-09-25,2,Other (uncategorized),Please add horizontal orientation for iPads!
Brain.fm,DE,brainfm-DE-081,2019-09-22,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)","Good effect, poor app"
Brain.fm,DE,brainfm-DE-083,2019-09-08,3,"Missing platform / device support (Mac, watch, iPad, CarPlay…)",Gut mit Schwächen
Brain.fm,DE,brainfm-DE-085,2019-02-23,1,"Paywall on launch / too little free content / ""not free""",Unnütz und teuer
Brain.fm,DE,brainfm-DE-086,2018-12-14,3,Price / value / paywall,Preise unfreundlich für Gelegenheitsnutzer
Brain.fm,DE,brainfm-DE-088,2018-10-08,1,Price / value / paywall,Grotesk teuer
Brain.fm,DE,brainfm-DE-094,2018-04-13,1,No offline / streaming-only,Tolle Idee es funktioniert auch aber...
Brain.fm,DE,brainfm-DE-095,2018-04-04,3,Other (uncategorized),"Service is great, app is faulty."
Brain.fm,DE,brainfm-DE-097,2018-01-27,1,Other (uncategorized),Ohne Effekt
Brain.fm,DE,brainfm-DE-100,2018-01-02,2,Cancellation difficulty,No possibility to unsibscribe
Brain.fm,DE,brainfm-DE-108,2017-07-27,3,No offline / streaming-only,Fix and get 5*
Brain.fm,DE,brainfm-DE-109,2017-06-01,1,Other (uncategorized),Terrible
Brain.fm,DE,brainfm-DE-112,2017-05-11,1,UX / app bugs / reliability,Disappointing
Brain.fm,DE,brainfm-DE-117,2017-02-21,2,UX / app bugs / reliability,Technische Schwierigkeiten
