app,storefront,id,date,rating,praise_codes,title
myNoise,US,mynoise-US-033,2026-02-24,5,effect: sleep|honesty / fair treatment / respects the user|design / UI / aesthetics,I don’t know what to say…
myNoise,US,mynoise-US-034,2026-02-21,5,control / customization|design / UI / aesthetics,No more Multigens?
myNoise,US,mynoise-US-035,2026-02-18,5,effect: sleep|effect: tinnitus / noise masking,Sleep Management
myNoise,US,mynoise-US-036,2026-01-27,5,price / value for money|design / UI / aesthetics,Best bar none. Completely underrated.
myNoise,US,mynoise-US-037,2026-01-21,5,effect: focus / productivity|effect: sleep|longevity / daily habit,"Great App, Used It For Years"
myNoise,US,mynoise-US-038,2026-01-21,5,effect: anxiety / calm,Update Glitch?
myNoise,US,mynoise-US-039,2026-01-11,5,effect: sleep|effect: anxiety / calm|effect: tinnitus / noise masking|variety / catalog size|control / customization|design / UI / aesthetics|integration (watch / home / desktop / shortcuts)|longevity / daily habit,A must get! Improvement on old app; no sound combining yet
myNoise,US,mynoise-US-040,2026-01-09,5,effect: sleep|effect: anxiety / calm|effect: tinnitus / noise masking|variety / catalog size|control / customization|design / UI / aesthetics|integration (watch / home / desktop / shortcuts)|longevity / daily habit,A must get! Improvement on old app; no sound combining yet
myNoise,US,mynoise-US-041,2026-01-07,5,effect: focus / productivity|effect: sleep|effect: anxiety / calm|control / customization|one-time purchase / no subscription|integration (watch / home / desktop / shortcuts),By far the best noise app ever!
myNoise,US,mynoise-US-043,2025-12-28,5,effect: sleep|sound quality / character|science framing,Simply Amazing
myNoise,US,mynoise-US-044,2025-12-28,5,effect: focus / productivity|control / customization|integration (watch / home / desktop / shortcuts)|longevity / daily habit,Zoning In
myNoise,US,mynoise-US-047,2025-11-27,4,effect: ADHD / neurodivergent,"As someone with autism, thank you."
myNoise,US,mynoise-US-050,2025-11-11,5,effect: sleep,Great for sleep noises
myNoise,US,mynoise-US-051,2025-11-10,5,,Really Special!
myNoise,US,mynoise-US-052,2025-11-09,5,effect: sleep|control / customization|price / value for money|longevity / daily habit,Been a fan for a long long time
myNoise,US,mynoise-US-054,2025-11-08,5,effect: focus / productivity|effect: sleep|effect: tinnitus / noise masking|control / customization|design / UI / aesthetics,LEB
myNoise,US,mynoise-US-055,2025-11-07,5,effect: sleep|price / value for money|design / UI / aesthetics,Best Noise Machine Ever
myNoise,US,mynoise-US-058,2025-11-03,5,effect: sleep|sound quality / character|control / customization|price / value for money|one-time purchase / no subscription|honesty / fair treatment / respects the user|design / UI / aesthetics,Excellent in every way
myNoise,US,mynoise-US-059,2025-11-01,5,effect: sleep,works great
myNoise,US,mynoise-US-062,2025-10-15,5,honesty / fair treatment / respects the user,What happened with my purchase?
myNoise,US,mynoise-US-063,2025-10-07,5,,Trouble in app
myNoise,US,mynoise-US-064,2025-10-05,5,control / customization,"Exceptional quality, amazing value"
myNoise,US,mynoise-US-065,2025-10-04,5,one-time purchase / no subscription,A real steal
myNoise,US,mynoise-US-066,2025-09-30,5,effect: tinnitus / noise masking|control / customization|honesty / fair treatment / respects the user,the only app that can mask my tinnitus — a literal lifesaver
myNoise,US,mynoise-US-067,2025-09-24,5,longevity / daily habit,Truly one of a kind
myNoise,US,mynoise-US-068,2025-09-23,5,effect: focus / productivity|effect: sleep|effect: anxiety / calm|control / customization,Love this app!
myNoise,US,mynoise-US-070,2025-08-11,4,design / UI / aesthetics,"Still Good, add back the combos"
myNoise,US,mynoise-US-071,2025-08-05,5,design / UI / aesthetics,This is How Apps Should Be
myNoise,US,mynoise-US-072,2025-07-27,5,effect: focus / productivity|adaptivity / personalization|longevity / daily habit,Can't Get Enough
myNoise,US,mynoise-US-074,2025-07-09,5,control / customization,only one flaw
myNoise,US,mynoise-US-076,2025-07-07,5,effect: sleep|effect: tinnitus / noise masking|one-time purchase / no subscription,So many uses for this great app
myNoise,US,mynoise-US-077,2025-07-01,5,,I cannot convey how meaningful this work is.
myNoise,US,mynoise-US-078,2025-06-25,4,effect: sleep|longevity / daily habit,Great
myNoise,US,mynoise-US-079,2025-06-24,5,effect: focus / productivity|effect: sleep|effect: anxiety / calm|control / customization,Invaluable for ADHDers!
myNoise,US,mynoise-US-080,2025-06-22,5,,Yes!
myNoise,US,mynoise-US-082,2025-06-13,5,effect: sleep|control / customization,"Loved the old version, new isn’t working"
myNoise,US,mynoise-US-084,2025-06-11,4,control / customization,"Great app, need some help!"
myNoise,US,mynoise-US-086,2025-06-08,5,effect: sleep|effect: anxiety / calm|variety / catalog size|control / customization|adaptivity / personalization|one-time purchase / no subscription|offline / privacy / no account,Passion Project - Support It Now
myNoise,US,mynoise-US-090,2025-05-31,5,variety / catalog size|control / customization,Amazing variety and huge collection!
myNoise,US,mynoise-US-093,2025-05-24,5,integration (watch / home / desktop / shortcuts)|longevity / daily habit,Please help!
myNoise,US,mynoise-US-094,2025-05-24,5,,I love this app!
myNoise,US,mynoise-US-095,2025-05-24,4,,App won’t open
myNoise,US,mynoise-US-097,2025-05-12,4,integration (watch / home / desktop / shortcuts),Hands down the best
myNoise,US,mynoise-US-098,2025-03-27,4,sound quality / character|variety / catalog size|control / customization|science framing,Something For Everyone
myNoise,US,mynoise-US-099,2025-03-22,5,effect: sleep|effect: anxiety / calm|effect: tinnitus / noise masking,best white noise app i’ve found
myNoise,US,mynoise-US-100,2025-03-12,5,effect: focus / productivity,So much breadth and depth
myNoise,US,mynoise-US-101,2025-03-04,5,,Love.
myNoise,US,mynoise-US-102,2025-02-26,5,effect: sleep|control / customization|honesty / fair treatment / respects the user|longevity / daily habit,only noise generator i’ve ever used
myNoise,US,mynoise-US-103,2025-02-11,5,effect: ADHD / neurodivergent|sound quality / character|design / UI / aesthetics,Amazing noise app
myNoise,US,mynoise-US-104,2025-02-03,5,,This is the best
myNoise,US,mynoise-US-105,2025-01-12,5,variety / catalog size,REALLY GOOD. better than brain.fm.
myNoise,US,mynoise-US-107,2025-01-06,5,effect: focus / productivity|effect: sleep|control / customization,This is the one!
myNoise,US,mynoise-US-108,2025-01-06,5,longevity / daily habit,The BEST
myNoise,US,mynoise-US-109,2025-01-05,5,honesty / fair treatment / respects the user,myNoise diehard
myNoise,US,mynoise-US-110,2025-01-02,5,effect: focus / productivity|effect: sleep|effect: anxiety / calm|control / customization|longevity / daily habit,Fantastic app
myNoise,US,mynoise-US-112,2024-12-23,5,,Simply the best
myNoise,US,mynoise-US-113,2024-12-06,5,effect: tinnitus / noise masking,Incredible soundscapes!
myNoise,US,mynoise-US-114,2024-11-21,5,,A treat for the ears
myNoise,US,mynoise-US-115,2024-11-20,4,longevity / daily habit,Best background sounds
myNoise,US,mynoise-US-117,2024-11-17,5,price / value for money,MyNoise is the GOAT!
myNoise,US,mynoise-US-118,2024-11-15,5,one-time purchase / no subscription,Best sounds around
myNoise,US,mynoise-US-119,2024-11-11,5,science framing,I miss the old ios version
myNoise,US,mynoise-US-120,2024-11-11,5,longevity / daily habit,Makes my life a little better
myNoise,US,mynoise-US-122,2024-11-08,5,effect: focus / productivity|variety / catalog size|honesty / fair treatment / respects the user,the Only Sound App I Can Focus With
myNoise,US,mynoise-US-123,2024-11-06,5,longevity / daily habit,Indispensable
myNoise,US,mynoise-US-124,2024-11-03,5,effect: sleep|effect: tinnitus / noise masking|one-time purchase / no subscription|longevity / daily habit,Diamond in the rough
myNoise,US,mynoise-US-126,2024-11-01,5,longevity / daily habit,Awesome app by an awesome team
myNoise,DE,mynoise-DE-000,2026-08-24,5,effect: anxiety / calm|sound quality / character,Great app to reduce noise
myNoise,DE,mynoise-DE-001,2026-08-07,5,effect: anxiety / calm,Traumhaft
myNoise,DE,mynoise-DE-002,2026-05-04,5,effect: focus / productivity,Brilliant app
myNoise,DE,mynoise-DE-004,2026-02-06,5,,The Best 🤩💫🫶
myNoise,DE,mynoise-DE-005,2026-02-02,4,effect: sleep|effect: anxiety / calm|control / customization|longevity / daily habit,Mixing soundscapes missing
myNoise,DE,mynoise-DE-006,2026-01-08,5,effect: anxiety / calm,Super Klänge und Klanglandschaften
myNoise,DE,mynoise-DE-007,2025-12-30,4,design / UI / aesthetics,Beste App dieser Art ♡
myNoise,DE,mynoise-DE-008,2025-11-25,5,effect: anxiety / calm,A quiet place at your fingertips
myNoise,DE,mynoise-DE-009,2025-10-07,5,effect: anxiety / calm|control / customization|price / value for money|one-time purchase / no subscription,Entspannung pur!
myNoise,DE,mynoise-DE-011,2025-09-18,4,effect: anxiety / calm|longevity / daily habit,Great App
myNoise,DE,mynoise-DE-013,2025-07-27,5,,my new kind of music
myNoise,DE,mynoise-DE-014,2025-04-18,5,effect: anxiety / calm|science framing,Danke an den Entwickler!
myNoise,DE,mynoise-DE-015,2025-02-05,4,sound quality / character,Incredible price for value
myNoise,DE,mynoise-DE-016,2024-12-01,5,design / UI / aesthetics,"Long time fan, great re-release!"
myNoise,DE,mynoise-DE-017,2024-11-24,5,effect: focus / productivity,best focus app ever
myNoise,DE,mynoise-DE-018,2024-11-09,5,control / customization,The best of the best
Noisli,US,noisli-US-000,2026-05-23,5,,Perfect!
Noisli,US,noisli-US-002,2025-10-16,5,effect: sleep|design / UI / aesthetics,Can’t sleep without! ⛈️
Noisli,US,noisli-US-003,2025-09-02,4,effect: sleep,Okay
Noisli,US,noisli-US-004,2025-06-24,5,longevity / daily habit,Love love love
Noisli,US,noisli-US-006,2025-03-11,5,,Love the simplicity
Noisli,US,noisli-US-007,2024-12-14,5,control / customization|design / UI / aesthetics|integration (watch / home / desktop / shortcuts),So simple and helpful!
Noisli,US,noisli-US-011,2024-04-10,5,,How to sign up for the pro membership?
Noisli,US,noisli-US-012,2024-04-01,5,effect: sleep|variety / catalog size|honesty / fair treatment / respects the user|design / UI / aesthetics,Wonderful
Noisli,US,noisli-US-014,2023-09-20,5,effect: sleep,BEST SLEEP/STUDY APP EVER!!
Noisli,US,noisli-US-016,2023-03-30,5,,Add “brown “ noise”. 🙏🏽
Noisli,US,noisli-US-017,2023-03-28,5,design / UI / aesthetics,No tricks. It’s just … peaceful.
Noisli,US,noisli-US-018,2022-04-22,4,,Great App But Want Ocean Sounds
Noisli,US,noisli-US-019,2022-01-24,4,effect: anxiety / calm,Calming rain
Noisli,US,noisli-US-020,2021-12-19,5,effect: tinnitus / noise masking,Great for not being aware of your neighbors
Noisli,US,noisli-US-024,2021-01-02,5,effect: sleep|longevity / daily habit,App crashes
Noisli,US,noisli-US-028,2020-08-04,5,effect: focus / productivity|longevity / daily habit,Excellent
Noisli,US,noisli-US-030,2020-06-22,5,effect: focus / productivity|effect: anxiety / calm,Great app! But I’m curious.
Noisli,US,noisli-US-031,2020-05-08,4,effect: focus / productivity|price / value for money|integration (watch / home / desktop / shortcuts),"Great for focus, no shortcut to play on secondary devices"
Noisli,US,noisli-US-034,2020-02-27,4,integration (watch / home / desktop / shortcuts),Amazing app yet this app needs app blocker
Noisli,US,noisli-US-036,2020-02-10,5,effect: sleep,"great, easy app"
Noisli,US,noisli-US-037,2020-02-08,5,sound quality / character,Surpassed my expectations
Noisli,US,noisli-US-039,2020-01-07,4,,Casting/Streaming
Noisli,US,noisli-US-040,2019-11-30,4,,Great app but...
Noisli,US,noisli-US-041,2019-11-11,4,,"Pretty good, not great"
Noisli,US,noisli-US-042,2019-11-10,4,effect: anxiety / calm|longevity / daily habit,Almost perfect
Noisli,US,noisli-US-043,2019-10-27,5,longevity / daily habit,Hands down the best
Noisli,US,noisli-US-045,2019-09-08,5,,Great app! But slightly outdated
Noisli,US,noisli-US-049,2019-06-03,4,,A suggestion
Noisli,US,noisli-US-051,2019-05-10,5,effect: sleep|effect: tinnitus / noise masking|price / value for money,Love It!
Noisli,US,noisli-US-052,2019-04-21,5,effect: sleep|sound quality / character,Best Sleep App I’ve Used!
Noisli,US,noisli-US-054,2019-04-05,5,variety / catalog size|control / customization,Please keep going
Noisli,US,noisli-US-055,2019-03-28,5,effect: tinnitus / noise masking|price / value for money,Tinnitus life saver!
Noisli,US,noisli-US-058,2019-02-10,4,,Needs music support
Noisli,US,noisli-US-059,2019-01-26,4,integration (watch / home / desktop / shortcuts),"Great, just a couple nitpicks"
Noisli,US,noisli-US-061,2019-01-16,4,sound quality / character|design / UI / aesthetics,Almost there
Noisli,US,noisli-US-063,2019-01-14,4,,Pretty good but this is worth noting...
Noisli,US,noisli-US-064,2019-01-09,4,,Love it but would love Sonos support!
Noisli,US,noisli-US-065,2019-01-01,5,,More sounds please
Noisli,US,noisli-US-066,2018-12-22,4,effect: sleep|sound quality / character,"Works great, except..."
Noisli,US,noisli-US-068,2018-12-13,5,effect: sleep,Love this app!
Noisli,US,noisli-US-070,2018-11-28,5,effect: tinnitus / noise masking,I wouldn’t have graduated without this
Noisli,US,noisli-US-071,2018-10-26,5,effect: sleep|price / value for money,I love it!!
Noisli,US,noisli-US-072,2018-10-14,4,integration (watch / home / desktop / shortcuts),Airplay
Noisli,US,noisli-US-074,2018-09-04,4,,Needs to be louder
Noisli,US,noisli-US-079,2018-01-15,4,,Almost
Noisli,US,noisli-US-080,2018-01-13,5,design / UI / aesthetics,What I needed
Noisli,US,noisli-US-082,2018-01-04,5,design / UI / aesthetics,Simple and delightful
Noisli,US,noisli-US-083,2017-11-28,4,,Unable to use with Spotify
Noisli,US,noisli-US-084,2017-11-27,4,control / customization,Timer Issues
Noisli,US,noisli-US-085,2017-11-07,5,effect: sleep,Use it all the time
Noisli,US,noisli-US-086,2017-10-11,4,,Good but not perfect
Noisli,US,noisli-US-087,2017-10-09,4,effect: sleep|effect: anxiety / calm,Creative Solution!
Noisli,US,noisli-US-090,2017-09-14,5,,It's good
Noisli,US,noisli-US-091,2017-09-09,4,,Needs External Audio Compatibility
Noisli,US,noisli-US-092,2017-08-02,5,control / customization,Timer modification
Noisli,US,noisli-US-095,2017-04-20,5,effect: sleep|control / customization|longevity / daily habit,Excellent ! Needs more sound packs
Noisli,US,noisli-US-097,2017-04-16,5,effect: focus / productivity|effect: tinnitus / noise masking|control / customization,Great for work!!!
Noisli,US,noisli-US-100,2017-02-28,5,control / customization|design / UI / aesthetics,Intelligently designed app
Noisli,US,noisli-US-101,2017-02-16,5,,Simple
Noisli,US,noisli-US-102,2017-02-15,5,effect: sleep,Noisli is the best
Noisli,US,noisli-US-103,2017-02-12,5,effect: focus / productivity|price / value for money,Great for Deep Work
Noisli,US,noisli-US-104,2017-01-30,5,effect: sleep,Love this app!
Noisli,US,noisli-US-105,2016-11-15,5,,Does exactly what it says it will do
Noisli,US,noisli-US-107,2016-10-04,5,effect: sleep|effect: anxiety / calm|effect: tinnitus / noise masking|longevity / daily habit,"I never write reviews, but..."
